ID Geography,Geography,ID Agency,Agency,Obligation Amount (2017)
"04000US24","Maryland","9771","Defense Microelectronics Activity (DMEA)",82172010.06
"04000US25","Massachusetts","9771","Defense Microelectronics Activity (DMEA)",19671556.28
"04000US26","Michigan","9771","Defense Microelectronics Activity (DMEA)",272664
"04000US27","Minnesota","9771","Defense Microelectronics Activity (DMEA)",21992267
"04000US31","Nebraska","9771","Defense Microelectronics Activity (DMEA)",5431996
"04000US33","New Hampshire","9771","Defense Microelectronics Activity (DMEA)",3725929
"04000US35","New Mexico","9771","Defense Microelectronics Activity (DMEA)",10753470
"04000US36","New York","9771","Defense Microelectronics Activity (DMEA)",104330173.81
"04000US39","Ohio","9771","Defense Microelectronics Activity (DMEA)",30000
"04000US42","Pennsylvania","9771","Defense Microelectronics Activity (DMEA)",1149951.0999999999
"04000US44","Rhode Island","9771","Defense Microelectronics Activity (DMEA)",5934951
"04000US46","South Dakota","9771","Defense Microelectronics Activity (DMEA)",27087.190000000002
"04000US48","Texas","9771","Defense Microelectronics Activity (DMEA)",194931098
"04000US49","Utah","9771","Defense Microelectronics Activity (DMEA)",8476.85
"04000US51","Virginia","9771","Defense Microelectronics Activity (DMEA)",33971422.91
"04000US53","Washington","9771","Defense Microelectronics Activity (DMEA)",12868657.16
"04000US01","Alabama","9776","USTRANSCOM",1090780.65
"04000US02","Alaska","9776","USTRANSCOM",29960412.67
"04000US04","Arizona","9776","USTRANSCOM",2961216.22
"04000US05","Arkansas","9776","USTRANSCOM",534532
"04000US06","California","9776","USTRANSCOM",154949737.35999998
"04000US08","Colorado","9776","USTRANSCOM",753236.84
"04000US09","Connecticut","9776","USTRANSCOM",3170368.24
"04000US10","Delaware","9776","USTRANSCOM",3171709.58
"04000US11","District of Columbia","9776","USTRANSCOM",11928032.75
"04000US12","Florida","9776","USTRANSCOM",38687717.05
"04000US13","Georgia","9776","USTRANSCOM",12573495.120000001
"04000US15","Hawaii","9776","USTRANSCOM",52005814.29
"04000US16","Idaho","9776","USTRANSCOM",1099140
"04000US17","Illinois","9776","USTRANSCOM",250160.81
"04000US18","Indiana","9776","USTRANSCOM",1681367.53
"04000US19","Iowa","9776","USTRANSCOM",819280
"04000US20","Kansas","9776","USTRANSCOM",566824
"04000US21","Kentucky","9776","USTRANSCOM",25245814.05
"04000US22","Louisiana","9776","USTRANSCOM",11072277.2
"04000US24","Maryland","9776","USTRANSCOM",8939770.66
"04000US25","Massachusetts","9776","USTRANSCOM",10273675
"04000US26","Michigan","9776","USTRANSCOM",-948056.88
"04000US27","Minnesota","9776","USTRANSCOM",386511.42
"04000US28","Mississippi","9776","USTRANSCOM",2784935
"04000US29","Missouri","9776","USTRANSCOM",239200
"04000US30","Montana","9776","USTRANSCOM",155862.03
"04000US31","Nebraska","9776","USTRANSCOM",159800
"04000US32","Nevada","9776","USTRANSCOM",4412804
"04000US33","New Hampshire","9776","USTRANSCOM",121202
"04000US34","New Jersey","9776","USTRANSCOM",347853.75
"04000US36","New York","9776","USTRANSCOM",-4634192.55
"04000US37","North Carolina","9776","USTRANSCOM",15961289.23
"04000US38","North Dakota","9776","USTRANSCOM",107788
"04000US39","Ohio","9776","USTRANSCOM",3461361.68
"04000US40","Oklahoma","9776","USTRANSCOM",216866855.82
"04000US41","Oregon","9776","USTRANSCOM",338401.8
"04000US42","Pennsylvania","9776","USTRANSCOM",3560244.46
"04000US45","South Carolina","9776","USTRANSCOM",4949410.8
"04000US46","South Dakota","9776","USTRANSCOM",217138
"04000US47","Tennessee","9776","USTRANSCOM",221159982.98
"04000US48","Texas","9776","USTRANSCOM",39850749.03
"04000US49","Utah","9776","USTRANSCOM",665751
"04000US50","Vermont","9776","USTRANSCOM",104500
"04000US51","Virginia","9776","USTRANSCOM",-34970059.3
"04000US53","Washington","9776","USTRANSCOM",19852006.21
"04000US54","West Virginia","9776","USTRANSCOM",591289.1799999999
"04000US55","Wisconsin","9776","USTRANSCOM",3607730.55
"04000US72","Puerto Rico","9776","USTRANSCOM",5077098.48
"04000US01","Alabama","97AE","Defense Advanced Research Projects Agency (DARPA)",0
"04000US04","Arizona","97AE","Defense Advanced Research Projects Agency (DARPA)",117262192.81
"04000US05","Arkansas","97AE","Defense Advanced Research Projects Agency (DARPA)",305828
"04000US06","California","97AE","Defense Advanced Research Projects Agency (DARPA)",249571738.04
"04000US08","Colorado","97AE","Defense Advanced Research Projects Agency (DARPA)",10452888.18
"04000US09","Connecticut","97AE","Defense Advanced Research Projects Agency (DARPA)",-898336
"04000US10","Delaware","97AE","Defense Advanced Research Projects Agency (DARPA)",7538116
"04000US11","District of Columbia","97AE","Defense Advanced Research Projects Agency (DARPA)",115939.88
"04000US12","Florida","97AE","Defense Advanced Research Projects Agency (DARPA)",39712384.95
"04000US13","Georgia","97AE","Defense Advanced Research Projects Agency (DARPA)",2571892.69
"04000US15","Hawaii","97AE","Defense Advanced Research Projects Agency (DARPA)",2220382
"04000US17","Illinois","97AE","Defense Advanced Research Projects Agency (DARPA)",9662325
"04000US18","Indiana","97AE","Defense Advanced Research Projects Agency (DARPA)",970899.54
"04000US19","Iowa","97AE","Defense Advanced Research Projects Agency (DARPA)",6810180
"04000US20","Kansas","97AE","Defense Advanced Research Projects Agency (DARPA)",0
"04000US22","Louisiana","97AE","Defense Advanced Research Projects Agency (DARPA)",913646
"04000US24","Maryland","97AE","Defense Advanced Research Projects Agency (DARPA)",75539598.8
"04000US25","Massachusetts","97AE","Defense Advanced Research Projects Agency (DARPA)",69133277.86
"04000US26","Michigan","97AE","Defense Advanced Research Projects Agency (DARPA)",1261625
"04000US27","Minnesota","97AE","Defense Advanced Research Projects Agency (DARPA)",7101397
"04000US33","New Hampshire","97AE","Defense Advanced Research Projects Agency (DARPA)",13507019
"04000US34","New Jersey","97AE","Defense Advanced Research Projects Agency (DARPA)",46761019
"04000US35","New Mexico","97AE","Defense Advanced Research Projects Agency (DARPA)",4100627
"04000US36","New York","97AE","Defense Advanced Research Projects Agency (DARPA)",16163639
"04000US37","North Carolina","97AE","Defense Advanced Research Projects Agency (DARPA)",24041644
"04000US39","Ohio","97AE","Defense Advanced Research Projects Agency (DARPA)",1778489
"04000US40","Oklahoma","97AE","Defense Advanced Research Projects Agency (DARPA)",-1553
"04000US41","Oregon","97AE","Defense Advanced Research Projects Agency (DARPA)",2322132.63
"04000US42","Pennsylvania","97AE","Defense Advanced Research Projects Agency (DARPA)",14919361
"04000US44","Rhode Island","97AE","Defense Advanced Research Projects Agency (DARPA)",1146760
"04000US47","Tennessee","97AE","Defense Advanced Research Projects Agency (DARPA)",677753.47
"04000US48","Texas","97AE","Defense Advanced Research Projects Agency (DARPA)",10761637
"04000US49","Utah","97AE","Defense Advanced Research Projects Agency (DARPA)",95868
"04000US51","Virginia","97AE","Defense Advanced Research Projects Agency (DARPA)",160161690.63
"04000US53","Washington","97AE","Defense Advanced Research Projects Agency (DARPA)",9963682
"04000US55","Wisconsin","97AE","Defense Advanced Research Projects Agency (DARPA)",1674252
"04000US01","Alabama","97AK","Defense Information Systems Agency (DISA)",92439385.23
"04000US02","Alaska","97AK","Defense Information Systems Agency (DISA)",6043637.42
"04000US04","Arizona","97AK","Defense Information Systems Agency (DISA)",111584814.04
